puttalam,tauu,rlus,sfcWind,rsuscs,rsus,rsdscs,prw,hurs,rtmt,ua_850,evspsbl,vas,clwvi,rsutcs,rsds,ua_500,va_850,pr,huss,sbl,zg_500,wap_500,clt,va_500,clivi,ta_500,psl,hfls,hfss,prc,ps,rlds,rldcs,rlut,rlutcs,rsdt,rsut,ta_850,tas,tasmax,tasmin,tauv,tro3_500,tro3_850,ts,uas,wap_850,zg_850,date
151.9,0.890209421,0.398231732,0.813132239,0.256371633,0.295603454,0.594632253,0.89224834,0.846725981,0.691063817,0.838080692,0.550588235,0.712317937,0.953030046,0.251099952,0.355294346,0.523273355,0.202884653,0.838884195,0.852452744,0.563722397,0.291343917,0,0.80428308,0.633473452,0.900136658,0.757939555,0.067194405,0.54940033,0.206317048,0.708263648,0.063633219,0.813491853,0.843952978,0.238150665,0.167974772,0.802265345,0.591736226,0.670698618,0.506006936,0.405656697,0.659905964,0.701092299,0.242367874,0.365591369,0.38543744,0.89842401,0.615683883,0.018956548,7/1/2008
25.9,0.682537993,0.377301713,0.597888092,0.622923832,0.588912781,0.768236391,0.716769936,0.841420464,0.868382787,0.788659733,0.305882353,0.824226182,0.23451606,0.28523491,0.6568134,0.653678519,0.582601926,0.289194546,0.811893464,0.32555205,0.474629866,0.688545797,0.558525025,0.731385549,0.265426959,0.671482909,0.354528156,0.3053715,0.261849567,0.306269438,0.355924206,0.713676682,0.742317011,0.411010362,0.249214586,0.897405481,0.341051396,0.554447417,0.475404387,0.39224796,0.595310936,0.756845698,0.328580377,0.224585122,0.369847229,0.786176848,0.572619276,0.346266853,8/1/2008
51.6,0.740665697,0.503965477,0.677088892,0.827850932,0.662022899,0.753734934,0.839719423,0.772243668,0.830546215,0.730811073,0.437647059,0.830174246,0.308939825,0.318401491,0.606594048,0.408859614,0.708894183,0.317183943,0.835643606,0.636277603,0.50034337,0.540694416,0.68301488,0.678745325,0.340329185,0.681635506,0.281967563,0.438115052,0.413385641,0.311841635,0.280851809,0.799126099,0.843323938,0.363209548,0.197710643,0.878634105,0.405075192,0.637771473,0.552994638,0.467530358,0.689237526,0.801468713,0.035401519,0.214344756,0.490382858,0.832435136,0.682001724,0.283756025,9/1/2008
104.1,0.475786544,0.527719212,0.272411091,0.672034576,0.666757897,0.549373053,0.644280906,0.657260486,0.576616359,0.459649284,0.202352941,0.669031259,0.120123244,0.369522937,0.620330297,0.487127882,0.704215952,0.235425443,0.724189549,0.576971609,0.623581324,0.70311795,0.486621643,0.771012858,0.100442519,0.691927961,0.516435575,0.203196732,0.510288007,0.254527609,0.514855121,0.706867747,0.752929126,0.578157032,0.384973314,0.628203586,0.289193078,0.489262859,0.536453377,0.50755096,0.592863976,0.631218799,0.203965372,0.207110348,0.515565295,0.557452234,0.522837612,0.547633045,10/1/2008
323.5,0.415189835,0.341908293,0.349984622,0.279046751,0.186092841,0.194049724,0.741260499,0.780761359,0.370640415,0.434957853,0.517647059,0.352710752,0.5293586,0.277583865,0.184849926,0.491366028,0.436982928,0.577190704,0.667369169,0.747318612,0.311240541,0.52791893,0.795572326,0.914245096,0.542359479,0.439638832,0.459389434,0.516770256,0.133607182,0.577715033,0.457205081,0.729203427,0.684871409,0.19038251,0.140407769,0.235286915,0.581844675,0.364557604,0.35017452,0.239315571,0.501296836,0.415111947,0.290322442,0.497879724,0.328498277,0.421929499,0.335222846,0.398442856,11/1/2008
202.7,0.253833016,0.101342078,0.358216519,0.394043281,0.765103759,0.186848721,0.108490503,0.057993721,0.155673844,0.297408315,0.731764706,0.226850923,0.020208264,0.293493312,0.689292576,0.7748779,0.13774624,0.04303517,0,0.339432177,0.36118331,0.952324419,0.165873477,0.457250549,0.005273399,0.4954831,0.855659002,0.731573359,0.420213438,0.046445854,0.857948507,0.100824957,0.110794666,0.878809836,0.742373576,0.00263349,0.024256368,0,0.114868903,0.209515759,0.026260837,0.260602911,0.872041347,0.925402743,0.122207652,0.256907357,0.820217679,0.713073328,12/1/2008
90.7,0.094640675,0.175386745,0.538625098,0.485490095,0.787661777,0.34465926,0.101282224,0.026348148,0.259584468,0.156573748,0.512941176,0.179684555,0.015356213,0.262463863,0.775265603,0.245209294,0.036916608,0.011878553,0.028393548,0.195583596,0.435698736,0.790372777,0.146748087,0.225460724,0,0.316627415,0.868176729,0.513949931,0.805568162,0.012853466,0.868410633,0.090817111,0.114317333,0.904936117,0.751729046,0.155344955,0,0.162671443,0.21109791,0.377352676,0.046162014,0.185000059,0.930537193,0.957342513,0.214904544,0.06723075,0.908564411,0.764626479,1/1/2009
110.8,0.139301604,0.273247926,0.461558015,0.602911485,0.64552505,0.59967519,0.384274153,0.35270008,0.580014138,0.15077896,0.221176471,0.195280357,0.13582922,0.277039774,0.68333192,0.211990964,0.244156078,0.135989429,0.322667294,0.167507886,0.552126639,0.727260097,0.501569605,0.533955002,0.103734022,0.343193984,0.803306733,0.220918356,0.7358359,0.146267782,0.802815256,0.422001422,0.39613889,0.589479053,0.455284266,0.553078603,0.23269034,0.270070609,0.317739084,0.388275607,0.246973647,0.223800502,0.934739554,1,0.291559435,0.108821772,0.677643676,0.758913966,2/1/2009
0,0.251238544,0.453221735,0.282960891,0.711692213,0.674016343,0.83477092,0.415710896,0.462056959,0.670928627,0.179936021,0.152941176,0.438611474,0.315491352,0.407374964,0.783408821,0.393303371,0.502419582,0.350329281,0.564405975,0.313564669,0.542634293,0.666398134,0.173303252,0.491926829,0.163826207,0.477570055,0.499214142,0.154435619,0.546856937,0.323782057,0.496619573,0.48801867,0.538120249,0.718737105,0.616778283,0.89572445,0.238670259,0.598446549,0.532241783,0.591739283,0.441063205,0.423533667,0.751691374,0.652778535,0.470441817,0.260898036,0.552698032,0.543413103,3/1/2009
154.7,0.399491895,0.752910112,0.109068202,0.74034433,0.722928471,0.930856039,0.377514224,0.193828486,0.755405233,0.381089321,0.192941176,0.714818147,0.120715365,0.377129354,0.859226848,0.307028226,0.681070414,0.102844091,0.538147625,0.524605678,0.671449144,0.743494975,0.20920976,0.71108007,0.149125652,0.615403112,0.474801835,0.192856017,0.632264007,0.110446516,0.472544938,0.545228617,0.61961577,0.7446653,0.684572395,0.998832492,0.202605583,0.630555249,0.750730831,0.768142871,0.649647192,0.598291032,0.535484061,0.562904974,0.76603429,0.496028757,0.572162596,0.578821621,4/1/2009
45.2,0.762628599,0.690833904,0.81600131,0.319255739,0.411032381,0.662561405,0.64461006,0.680012121,0.720455212,0.696921101,0.449411765,0.96213459,0.206339686,0.369361868,0.499114525,0.485233928,0.784452219,0.29729674,0.944249156,0.361198738,0.539412964,0.579454039,0.632582305,0.55132273,0.255084515,0.573828448,0.193751532,0.448844117,0.504778394,0.321393973,0.19285376,0.854252165,0.87533286,0.401807355,0.433895882,0.894817507,0.47541897,0.796703753,0.74544667,0.668638798,0.868874567,0.932787662,0.757850856,0.4101035,0.678531359,0.849906898,0.685864906,0.25345445,5/1/2009
11.6,0.809996359,0.460022093,0.821575581,0.240455259,0.310052964,0.578811276,0.817617096,0.780676703,0.690336225,0.87163507,0.437647059,0.898864607,0.341896439,0.256140818,0.380658869,0.628712111,0.666545772,0.339280835,0.832790938,0.43615142,0.503057044,0.457861436,0.754659402,0.696586294,0.366039803,0.689606947,0.263497729,0.438729769,0.338581496,0.363583464,0.265468594,0.832996464,0.825672821,0.26736547,0.188263137,0.782173253,0.554898897,0.62688348,0.539874832,0.429139202,0.714609564,0.882463237,0.481617103,0.232186719,0.448627145,0.883226703,0.744007068,0.249147208,6/1/2009
1.3,0.704437583,0.588638683,0.646905616,0.260124748,0.483221777,0.595751153,0.825973945,0.671841443,0.823372123,0.791735148,0.317647059,0.775015518,0.186209784,0.267620398,0.575976392,0.69013321,0.2799385,0.328968952,0.870803849,0.823343849,0.581539594,0.662632881,0.652242961,0.751922632,0.204916683,0.556065069,0.349418752,0.317308444,0.407591816,0.355623183,0.351301167,0.852566593,0.89610492,0.379874004,0.227136491,0.802867104,0.352608339,0.619352723,0.675655121,0.591270497,0.809999406,0.717639217,0.338769457,0.286731886,0.579959817,0.830615953,0.427841337,0.405823897,7/1/2009
3.3,0.697619331,0.657929511,0.641812177,0.598393934,0.625454345,0.754272321,0.765920868,0.593621227,0.839158303,0.700123329,0.430588235,0.851037941,0.152750212,0.280564877,0.700171055,0.573343069,0.710475734,0.300242992,0.828727277,0.651419558,0.525610117,0.628337177,0.53043477,0.849399932,0.129381003,0.707524912,0.288282319,0.430977907,0.604060329,0.324578085,0.286832997,0.798135959,0.866052452,0.500154765,0.304512128,0.89812265,0.287934246,0.661045243,0.696882301,0.641730853,0.794150207,0.805824463,0.195419164,0.167238745,0.654999604,0.798790559,0.613281082,0.32896517,8/1/2009
61.4,0.685681502,0.562631198,0.639608998,0.825484663,0.50182497,0.752749095,0.84311018,0.696818872,0.728910518,0.769727736,0.536470588,0.898346812,0.24045643,0.323968791,0.467342847,0.653272174,0.875962772,0.450501857,0.834342518,0.414826498,0.541868189,0.600239872,0.755035653,0.808731311,0.222189137,0.573698399,0.410566926,0.535420712,0.342900354,0.486967825,0.40997573,0.877995679,0.867640347,0.304758875,0.152594687,0.880893188,0.54579579,0.517009737,0.614453598,0.503496371,0.772986699,0.845472304,0.095894171,0.130166615,0.550503628,0.783293637,0.526417734,0.440339515,9/1/2009
246.4,0.47456456,0.495286519,0.235161018,0.663157404,0.520667454,0.544700149,0.690615487,0.705468926,0.529280904,0.480309553,0.251764706,0.801132034,0.141369839,0.366532257,0.50029378,0.454774958,0.60591163,0.283302042,0.730173065,0.666876972,0.86656637,0.593523928,0.492651529,0.719546262,0.095821519,0.637030763,0.759456455,0.252743578,0.354921712,0.306269438,0.758377092,0.754404192,0.764193032,0.48994647,0.292637983,0.632240547,0.410351969,0.43208944,0.505221579,0.431323794,0.603741584,0.697086708,0.219527645,0.212561239,0.479032018,0.585259319,0.38343819,0.841883015,10/1/2009
171.1,0.22303224,0.481256274,0.254989353,0.259884546,0.178547121,0.186549048,0.757198478,0.684403289,0.244538996,0.221617709,0.421176471,0.289867097,0.296529334,0.290843897,0.152453456,0.355965719,0.351941883,0.538889425,0.70107252,0.794952681,0.612290943,0.498946526,0.833210265,0.682553888,0.314611526,0.688505322,0.56448783,0.422184522,0.181827789,0.580899146,0.562234659,0.807126836,0.76196,0.279908737,0.186951548,0.239356752,0.613988161,0.384302976,0.481241491,0.358496344,0.613762434,0.322621126,0.278218844,0.49473682,0.466816706,0.209382425,0.266011449,0.57571326,11/1/2009
69,0.134793915,0.252238528,0.502610156,0.267316913,0.522994781,0.122097197,0.351043341,0.530024593,0.035640682,0.123370203,0.738823529,0.175812374,0.091095746,0.236595363,0.488085532,0.192027836,0.323852484,0.21553824,0.426226731,0.330599369,0.785977477,0.763204256,0.319330696,0.429846205,0.038190845,0.677552876,0.835640733,0.738569233,0.284208361,0.233034849,0.835074051,0.428693773,0.424776152,0.795000711,0.730576981,0.004157624,0.202843938,0.298493628,0.279821655,0.274833361,0.315771049,0.225404254,0.678888056,0.712984749,0.258844561,0.089535231,0.745218457,0.813057192,12/1/2009
111.3,0.087731235,0.257954469,0.575449823,0.338273897,0.593676987,0.267087486,0.374851299,0.467029277,0.235421377,0.141559523,0.604705882,0.170637004,0.19842387,0.202265215,0.60092411,0.425397702,0.482082393,0.158086321,0.383021659,0.567507886,0.708707772,0.700871125,0.218207272,0.653693188,0.041236137,0.616818797,0.781218934,0.605527515,0.518778364,0.153432036,0.781178475,0.378783592,0.410618725,0.769714404,0.588746523,0.15363563,0.139356661,0.374973782,0.292718622,0.338212082,0.255947919,0.179371637,0.684536144,0.597584153,0.276902489,0.065898072,0.913705093,0.7479381,1/1/2010
79.3,0.168693439,0.460896992,0.379969891,0.641361345,0.765801263,0.622722948,0.301156715,0.205960909,0.468502925,0.195995884,0.362352941,0.292012155,0.040931898,0.312612167,0.819473631,0.243361845,0.282787846,0.074854695,0.355086771,0.240694006,0.91252169,0.884006397,0.280865965,0.606025584,0.016035274,0.71987095,0.79799152,0.361751483,0.706664274,0.080993475,0.797244706,0.362838635,0.418340646,0.856854065,0.754526025,0.557379369,0.095220718,0.512519521,0.503997665,0.605324849,0.370372339,0.306563859,0.781833381,0.732265905,0.496449604,0.135577705,0.775668451,0.86434256,2/1/2010
41.2,0.241405065,0.755512482,0.147691657,0.711662667,0.770023352,0.836233788,0.369179591,0.2739024,0.681701654,0.227545836,0.051764706,0.521488982,0.081153924,0.413450135,0.833287519,0.507254925,0.589971029,0.102844091,0.61069326,0.378864353,0.87936496,0.878337797,0.375945268,0.605373827,0.055976515,0.887364457,0.526911067,0.052273985,0.722378698,0.110446516,0.522452988,0.575450268,0.650300391,0.758594834,0.729333228,0.902604694,0.198138941,0.720257829,0.767720192,0.82194127,0.635144135,0.477900335,0.756753795,0.433661267,0.775582654,0.246151859,0.659034701,0.660838672,3/1/2010
154.2,0.449693434,0.90553308,0.277664654,0.690474509,0.700910745,0.902512825,0.437639742,0.239595806,0.693460329,0.4073723,0.327058824,0.770139286,0.079822315,0.360028105,0.865561531,0.531880537,0.685950176,0.124940983,0.694978965,0.375709779,0.719364964,0.77477085,0.14452417,0.693936395,0.043097721,0.799958297,0.382191765,0.327610114,0.756806814,0.13432736,0.380291028,0.668045822,0.777873716,0.836489434,0.790565733,0.999431567,0.175306504,0.750441844,0.888502505,0.89890041,0.817274977,0.644122491,0.901586251,0.624517993,0.911704919,0.577823043,0.589466477,0.520242498,4/1/2010
7.4,0.817575585,0.804516348,0.775000658,0.307503619,0.452216466,0.653438965,0.662641016,0.49269395,0.722276285,0.741071061,0.597647059,0.857778908,0.194131167,0.369979873,0.540444114,0.5475763,0.759622408,0.263414839,0.888197752,0.728706625,0.674214508,0.528629969,0.648380829,0.636146942,0.213627644,0.739418037,0.190788223,0.596908032,0.541254798,0.284776678,0.189630306,0.843911792,0.897384573,0.452617943,0.426023237,0.892670479,0.427704779,0.81162832,0.84750444,0.76409033,0.936420738,0.858493116,0.77481059,0.488840075,0.800008536,0.854120356,0.69094763,0.279982995,5/1/2010
5.8,0.864674043,0.566742746,0.904741512,0.218547628,0.391976575,0.566444049,0.862925156,0.712645853,0.695316239,0.879031043,0.397647059,0.925449974,0.154885073,0.252865551,0.475159174,0.71489988,0.638689195,0.324549573,0.897359603,0.823343849,0.699316961,0.560325888,0.601057634,0.668806663,0.162707263,0.840774821,0.264405155,0.396915828,0.409519738,0.350847014,0.26661349,0.884433312,0.911533414,0.393441751,0.230290059,0.782243034,0.439237241,0.656116392,0.666005647,0.55748188,0.830859651,0.941855979,0.502321283,0.255657735,0.558204441,0.917620178,0.651611411,0.297378785,6/1/2010
0,0.620036139,0.673116873,0.558717035,0.21381815,0.37644217,0.571628276,0.930979383,0.717290394,0.681794723,0.637462606,0.209411765,0.704523897,0.400830297,0.26507026,0.465150101,0.303256351,0.347907113,0.437243722,0.982367944,0.440315457,0.589261578,0.564786838,0.756475665,0.78769522,0.182560068,0.78751411,0.198907998,0.20897799,0.411420479,0.43363394,0.194997508,0.925175189,0.993658619,0.407051884,0.237590697,0.80624829,0.452807671,0.719570973,0.751149127,0.654469303,0.87032549,0.66135247,0.133634042,0.252797402,0.665507314,0.755694826,0.311216523,0.265215,7/1/2010
80.1,0.797373106,0.516430063,0.77650377,0.551143452,0.395990963,0.728970302,0.889975689,0.788360377,0.8346818,0.864479558,0.501176471,0.827425385,0.29437225,0.256598173,0.429947939,0.681319178,0.488829475,0.372426172,0.872894859,0.656782334,0.696355909,0.549642954,0.815413128,0.723089791,0.361700043,0.568609848,0.429373922,0.50059279,0.331883773,0.400996786,0.430368872,0.90008365,0.886326411,0.183746651,0.122321638,0.901146092,0.573133259,0.579921898,0.580166188,0.459914639,0.771761369,0.805447684,0.259437645,0.302410496,0.499269525,0.878400793,0.550822399,0.469723639,8/1/2010
100.1,0.866776681,0.485804411,0.831390883,0.838093427,0.518394553,0.757562262,0.84061656,0.794787096,0.801800928,0.868271853,0.508235294,0.872741375,0.272057326,0.315899413,0.499323697,0.674589954,0.784694516,0.429141528,0.848616476,0.51829653,0.510376596,0.606595386,0.780784244,0.787545802,0.31387571,0.768173127,0.320020567,0.508295358,0.356466926,0.463883009,0.32033533,0.851521841,0.833862793,0.270778387,0.159398848,0.879385717,0.512005606,0.578596342,0.55232965,0.451260583,0.722438631,0.892598853,0.128653966,0.209093654,0.471558878,0.897818854,0.627629057,0.321655519,9/1/2010
45.8,0.476751063,0.441226942,0.300620084,0.636062552,0.550351925,0.5283467,0.700560622,0.739741285,0.571276539,0.461477526,0.178823529,0.629031662,0.128889456,0.371298135,0.539851765,0.471370377,0.566700955,0.263414839,0.740049805,0.735646688,0.769887388,0.681750946,0.430295758,0.691849394,0.128661363,0.65474018,0.62982032,0.178356024,0.387906127,0.28398065,0.628615535,0.720535818,0.752080388,0.493916691,0.292153425,0.625070327,0.366422394,0.486924148,0.486632902,0.434621749,0.567803812,0.608609628,0.269959302,0.373402229,0.424861779,0.552926928,0.499387017,0.683247297,10/1/2010
161.1,0.256736428,0.385751879,0.339063156,0.198433137,0.039140827,0.153035897,0.876055651,0.95900323,0.225049891,0.245830442,0.261176471,0.337919478,0.751771946,0.268695478,0.033854142,0.309332018,0.603637141,0.836784991,0.852235967,0.782334385,0.48248847,0.234137481,0.867734667,0.949305536,0.401670176,0.677611759,0.451150047,0.262213785,0.107942807,0.777518096,0.446052157,0.881227218,0.815462753,0.173288454,0.126907248,0.231820959,0.720657571,0.409222207,0.423602054,0.279896466,0.593672649,0.352644621,0.304687203,0.436964776,0.366400008,0.252460158,0.057512293,0.429940601,11/1/2010
161.5,0.226698288,0.268656473,0.414309645,0.104914385,0.140590271,0.041497317,0.705828731,0.919351969,0.081171398,0.198368989,0.381176471,0.25179689,0.669184392,0.154687087,0.142749593,0.308130843,0.433258258,0.59781447,0.696436575,0.514511041,0.630391361,0.503558364,0.647165418,0.589606135,0.277871102,0.439084353,0.69721662,0.380293764,0.129553679,0.529157317,0.690470194,0.723511686,0.671247501,0.390720995,0.247457491,0.004229755,0.52079395,0.32299882,0.292240734,0.178897613,0.434082252,0.262239153,0.583274779,0.609749544,0.25824928,0.219715297,0.288589201,0.672090039,12/1/2010
114.5,0.158468312,0.196903526,0.432670617,0.343032799,0.624078595,0.274635715,0.357194017,0.578333535,0.274871276,0.150059739,0.569411765,0.226977293,0.038769359,0.205925395,0.618573362,0.142618292,0.455416511,0.110209722,0.421617757,0.51955836,0.537459844,0.779136057,0.313633516,0.757886923,0.032112177,0.301187495,0.750691859,0.569226822,0.294989085,0.119202826,0.749713263,0.389839478,0.404781134,0.742440343,0.556080755,0.161444064,0.133918943,0.307491167,0.239690002,0.252171225,0.256653038,0.29230928,0.730729171,0.60967683,0.209889639,0.101214214,0.804870102,0.691582616,1/1/2011
44.7,0.166571334,0.252419424,0.42602966,0.629111487,0.601149006,0.617896292,0.340337868,0.469470566,0.363565423,0.093000113,0.411764706,0.204370865,0.147808479,0.318023162,0.638915375,0.268407542,0.393443146,0.229532938,0.397829883,0.402523659,0.726974344,0.800432971,0.339013996,0.42599031,0.045670908,0.639130977,0.808163265,0.411085724,0.372851591,0.247363356,0.80733369,0.389002188,0.371168112,0.743196283,0.642489737,0.560955142,0.288337353,0.417513637,0.310906873,0.362321687,0.269978851,0.256266112,0.916329106,0.882175154,0.268566059,0.127318683,0.670082791,0.81227294,2/1/2011
0,0.21984457,0.572221501,0.168971507,0.706332671,0.670168492,0.83214114,0.426315765,0.393759092,0.613512026,0.166558907,0.216470588,0.430224895,0.181502291,0.410255088,0.759279438,0.312067143,0.554506546,0.303189244,0.589441713,0.861198738,0.72746538,0.69453047,0.271563789,0.443980299,0.12706431,0.598729073,0.505179997,0.217328102,0.490625128,0.308657522,0.502807949,0.532878106,0.592386415,0.74375487,0.676564263,0.900433844,0.268874964,0.652132235,0.626978723,0.66968945,0.519106068,0.429637101,0.701198504,0.43409363,0.592099232,0.186309032,0.623720145,0.589751558,3/1/2011
327.6,0.375318156,0.826123578,0.128770378,0.753405613,0.825110032,0.938297728,0.265452712,0.14013848,0.659637575,0.336301159,0.291764706,0.715022131,0.076813212,0.429270394,0.901513161,0.154153621,0.6578924,0.066752501,0.561918283,0.182018927,0.788899754,0.800983677,0.309515039,0.523968992,0.078179975,0.580830757,0.488174106,0.291067824,0.610084127,0.07207796,0.485843631,0.525777148,0.610464369,0.869620701,0.939981732,0.999303968,0.175163592,0.745540814,0.833376438,0.874291161,0.714158394,0.602711692,0.683401694,0.577146522,0.842265853,0.474772325,0.656259737,0.640576383,4/1/2011
13.2,0.842938094,0.800559935,0.892570297,0.289324017,0.525204755,0.64337504,0.710438096,0.495159729,0.785947101,0.733858111,0.769411765,0.946935432,0.121363481,0.358251927,0.620013389,0.526075839,0.806410999,0.203016668,0.889593528,0,0.657742297,0.665048433,0.543718941,0.538766495,0.155029293,0.634557639,0.186074683,0.768224559,0.641795209,0.219502371,0.185226381,0.840241961,0.928403409,0.48975165,0.4644058,0.893452282,0.340366339,0.87908526,0.838826237,0.770987455,0.943098445,0.956281578,0.730426696,0.434831381,0.795444239,0.89522669,0.738871673,0.272645142,5/1/2011
51.9,0.811170898,0.569816246,0.869710259,0.169047796,0.241825623,0.539186699,0.981847574,0.79332939,0.640366772,0.868158296,0.428235294,0.914510892,0.421057058,0.246907873,0.306158134,0.527881797,0.710693445,0.513846281,0.961093729,0.189274448,0.550588881,0.310178696,0.891336691,0.610699457,0.402176499,0.859470542,0.13546873,0.428541937,0.291524407,0.534729514,0.133825864,0.955361787,0.978753342,0.238053494,0.149133113,0.782274795,0.624006915,0.707509363,0.662511478,0.53797069,0.844392556,0.923115677,0.487694015,0.291946582,0.552600177,0.887170629,0.618201331,0.151306059,6/1/2011
8.3,0.705936973,0.628146319,0.657174775,0.25213046,0.641702631,0.593845662,0.776742839,0.581470882,0.878724663,0.744269646,0.397647059,0.832346735,0.100873371,0.293749173,0.707899031,0.621287188,0.495242076,0.217747929,0.817340132,0.132492114,0.645421813,0.72445985,0.697046624,0.806585174,0.104680459,0.667262866,0.375912331,0.398353155,0.517990128,0.235422934,0.377827502,0.793102436,0.873479547,0.477701212,0.279606253,0.805182772,0.219713196,0.636196631,0.696608196,0.634659985,0.79447811,0.775370701,0.32037235,0.227434592,0.622948789,0.81901051,0.604143894,0.440654583,7/1/2011
0.2,0.677344994,0.765518383,0.63024533,0.598407561,0.729133503,0.755141789,0.72508161,0.440182812,0.859805434,0.61966785,0.371764706,0.87183933,0.072756792,0.293936165,0.789485052,0.391153798,0.807671446,0.132306614,0.792157056,0.473974763,0.600073838,0.76317175,0.479615238,0.678226518,0.078706665,0.747796766,0.308470975,0.371971497,0.791294604,0.14308367,0.308307867,0.78102006,0.888359066,0.58073317,0.384421838,0.900249549,0.200139152,0.731356586,0.792658429,0.761550046,0.836345296,0.820544886,0.201138161,0.100469806,0.76345154,0.786472792,0.770760085,0.389645624,8/1/2011
24.1,0.858723836,0.46861976,0.861436317,0.768308684,0.105532379,0.721079246,1,0.931330376,0.596306542,1,0.581176471,0.904046491,0.795417483,0.296296369,0.098858902,0.75783426,0.825152926,1,0.960659603,0.195899054,0.470766107,0.034310808,1,0.577096316,0.710531231,0.806087146,0.236302433,0.580384807,0.018719742,1,0.235841097,0.993980146,0.925475652,0.014680226,0.041478378,0.879990718,0.916092309,0.534079386,0.553682275,0.379311094,0.802537698,0.907088696,0.074982361,0.178289078,0.442931581,0.895468226,0.311500051,0.226032081,9/1/2011
46.4,0.395525721,0.417421494,0.178700171,0.605148479,0.39844046,0.51367,0.733697742,0.807014046,0.501346805,0.433529572,0.230588235,0.639381238,0.199358272,0.379425592,0.379550069,0.513439862,0.589346613,0.362850853,0.765031026,0.110410095,0.714395428,0.62054778,0.653607657,0.671241449,0.196660386,0.560768424,0.664947243,0.230576996,0.158023357,0.391444449,0.663290456,0.79014457,0.771648892,0.37302905,0.225130243,0.627555642,0.535065568,0.385370707,0.455458321,0.355424563,0.582668074,0.5791584,0.316839345,0.274424986,0.399124378,0.462941294,0.420256426,0.709505332,10/1/2011
199.3,0.075660925,0.275980243,0.683224011,0.246078315,0.167943351,0.177976743,0.728135632,0.909708756,0.217892427,0.056314356,0.696470588,0.075683278,0.960937344,0.305682607,0.140228495,0.421424808,0.40622432,0.877148647,0.682140523,0.766561514,0.522783824,0.21778405,0.895365138,0.787626307,0.992184427,0.609600575,0.570390968,0.695941033,0.161511485,0.719408042,0.568578983,0.740988156,0.663134162,0.282622522,0.253178685,0.234433986,0.63174513,0.34715951,0.278906415,0.157287167,0.459429633,0.107561206,0.424623486,0.492761699,0.259445781,0.052955981,0.558934058,0.501685562,11/1/2011
115.1,0.05467198,0.172248939,0.673858002,0.225694706,0.454663725,0.101952829,0.4031448,0.63458283,0.106472382,0.083739821,0.788235294,0.101596624,0.141687354,0.226096842,0.421799781,0.257603072,0.397603976,0.172081019,0.437439422,0.437728707,0.542338931,0.774663514,0.425330964,0.62331428,0.133916209,0.485708335,0.736766883,0.787530928,0.261657762,0.186069189,0.736686948,0.454712009,0.422768076,0.653026408,0.513839511,0.004249661,0.267183098,0.25149138,0.203874801,0.181016408,0.284283444,0.115641992,0.528115913,0.735591683,0.172933016,0.030495344,0.858667134,0.647550064,12/1/2011
20.9,0.128740813,0.26669487,0.454390138,0.341633213,0.66750768,0.272270913,0.345507982,0.356107452,0.317779827,0.176708895,0.451764706,0.243404298,0.045100394,0.207541624,0.657863593,0.283528731,0.291965272,0.052905115,0.308527619,0.213249211,0.576972489,0.79876037,0.351704436,0.675464681,0.02732159,0.54752931,0.76574763,0.451446749,0.563283462,0.057192234,0.765319535,0.339393981,0.377576143,0.749921351,0.548149807,0.159141815,0.088921673,0.318464741,0.295970863,0.373857342,0.229928703,0.260198292,0.638845205,0.684741319,0.290342776,0.086987881,0.833271353,0.710595551,1/1/2012
36.1,0.164819417,0.353641858,0.333825392,0.70293273,0.819227514,0.6558256,0.161619871,0.091256311,0.508216637,0.175814365,0.263529412,0.30978147,0.02311461,0.365006406,0.869460368,0.231287847,0.181406965,0.044066358,0.174101863,0.410094637,0.69054827,0.766524375,0.073121849,0.649775693,0.023142012,0.375634224,0.758160892,0.263921666,0.845132232,0.047639896,0.756855113,0.197472203,0.225386109,0.855991927,0.708399886,0.557871088,0.061974575,0.432577297,0.372339591,0.52862375,0.180390229,0.338025113,0.585005602,0.859601699,0.398492322,0.119303018,0.68341872,0.740326564,2/1/2012
139,0.251495737,0.627012863,0.240318676,0.730089987,0.699504568,0.844960132,0.383301685,0.257243522,0.634103817,0.231833252,0.094117647,0.467174561,0.15488711,0.423218974,0.811565952,0.526846852,0.533617001,0.15072069,0.509264429,0.129337539,0.792204168,0.711754553,0.134393485,0.786813836,0.053247848,0.552095284,0.612469541,0.09573354,0.759244069,0.159800261,0.610135201,0.485729147,0.549541389,0.778136592,0.672864169,0.898949075,0.219852898,0.638715087,0.656919863,0.731154988,0.510183582,0.439397888,0.759435991,0.56260296,0.652531872,0.266357654,0.623363059,0.722292011,3/1/2012
410.5,0.465643001,0.82154987,0.254438273,0.671613004,0.649711254,0.892585048,0.430511047,0.309649836,0.735817788,0.42563094,0.225882353,0.78306567,0.193564838,0.388215824,0.797739058,0.453056968,0.750849672,0.128623798,0.693122521,0.456328076,0.792161718,0.691423213,0.259344,0.795356302,0.248165038,0.722670388,0.488999249,0.226879428,0.692796386,0.139103529,0.487008234,0.656793378,0.742202817,0.706444288,0.682595846,0.999977409,0.253955804,0.712583715,0.82054503,0.830411301,0.772651396,0.655752575,0.740430122,0.517078991,0.821956008,0.595687162,0.612804463,0.634834774,4/1/2012
